stoxx_id;name;isin;sedol;bbg;ric;attribute;value;date;
US3V7R;AMYLYX PHARMACEUTICALS;US03237H1014;BPCK358;;AMLX.OQ;ADTV_3M_EUR;21983353.9703628;3/18/2024
US3V8S;ARCELLX;US03940C1009;BPCJ1Q2;;ACLX.OQ;ADTV_3M_EUR;26155510.5280206;3/18/2024
US3V9T;ATLAS ENERGY SOLUTIONS;US6420451089;BL6JGD2;;AESI.N;ADTV_3M_EUR;14014305.2055247;3/18/2024
US3VAU;ATMUS FILTRATION TECHNOLOGIES;US04956D1072;BNRR1B2;;ATMU.N;ADTV_3M_EUR;50556128.8979916;3/18/2024
US3VBV;AURORA INNOVATION A;US0517741072;BMF0P92;;AUR.OQ;ADTV_3M_EUR;18246885.427229;3/18/2024
US3VCW;BIOHAVEN;VGG1110E1079;BPLZ7S5;;BHVN.N;ADTV_3M_EUR;53232908.978649;3/18/2024
US3VDX;BIRKENSTOCK HOLDING;JE00BS44BN30;BS44BN3;;BIRK.N;ADTV_3M_EUR;34485078.7815161;3/18/2024
US3VEY;BRAZE A;US10576N1028;BPLQR66;;BRZE.OQ;ADTV_3M_EUR;33373460.530198;3/18/2024
US3VFZ;CCC INTELLIGENT SOLUTIONS HOLDINGS;US12510Q1004;BP4CXL8;;CCCS.OQ;ADTV_3M_EUR;31652064.4642835;3/18/2024
US3VG0;CREDO TECHNOLOGY GROUP HOLDING;KYG254571055;BLD13F2;;CRDO.OQ;ADTV_3M_EUR;43534347.1233221;3/18/2024
US3VH1;CRESCENT ENERGY A;US44952J1043;BNR4QY1;;CRGY.N;ADTV_3M_EUR;11674993.4902013;3/18/2024
US3VI2;DIAMOND OFFSHORE DRILLING;US25271C2017;BN0W664;;DO.N;ADTV_3M_EUR;15431694.261377;3/18/2024
US3VJ3;ECARX HOLDINGS A;KYG292011031;BMC8JZ3;;ECX.OQ;ADTV_3M_EUR;280058.294734366;3/18/2024
US3VK4;ENACT HOLDINGS;US29249E1091;BNZFTG9;;ACT.OQ;ADTV_3M_EUR;8298020.68792476;3/18/2024
US3VL5;FIRST ADVANTAGE;US31846B1089;BNKGY06;;FA.OQ;ADTV_3M_EUR;5867380.89325665;3/18/2024
US3VM6;FRANKLIN BSP REALTY TRUST;US35243J1016;BN14T59;;FBRT.N;ADTV_3M_EUR;3964609.89456472;3/18/2024
US3VN7;HASHICORP A;US4181001037;BP0PQT0;;HCP.OQ;ADTV_3M_EUR;57525352.6603157;3/18/2024
US3VO8;HESS MIDSTREAM A;US4281031058;BKPK695;;HESM.N;ADTV_3M_EUR;28527664.3652194;3/18/2024
US3VP9;IDEAYA BIOSCIENCES;US45166A1025;BK0VHF6;;IDYA.OQ;ADTV_3M_EUR;35608094.5272046;3/18/2024
US3VQA;INFORMATICA A;US45674M1018;BMG95P4;;INFA.N;ADTV_3M_EUR;31925468.126875;3/18/2024
US3VRB;INTAPP;US45827U1097;BP7L594;;INTA.OQ;ADTV_3M_EUR;21843729.238461;3/18/2024
US3VSC;KINETIK HOLDINGS A;US02215L2097;BLPNQJ1;;KNTK.N;ADTV_3M_EUR;16031583.6992793;3/18/2024
US3VUE;MAPLEBEAR;US5653941030;BN4L6W3;;CART.OQ;ADTV_3M_EUR;106558287.76207;3/18/2024
US3VVF;MIRUM PHARMACEUTICALS;US6047491013;BJDX8Y8;;MIRM.OQ;ADTV_3M_EUR;15867928.7958525;3/18/2024
US3VWG;MOBILEYE GLOBAL A;US60741F1049;BLFH8G4;;MBLY.OQ;ADTV_3M_EUR;133126596.51743;3/18/2024
US3VXH;MOONLAKE IMMUNOTHERAPEUTICS A;KY61559X1045;BNG3F86;;MLTX.OQ;ADTV_3M_EUR;23977545.5521163;3/18/2024
US3VYI;NEUMORA THERAPEUTICS;US6409791000;BN4JN37;;NMRA.OQ;ADTV_3M_EUR;5047610.36220632;3/18/2024
US3VZJ;NEXTRACKER A;US65290E1010;BR1GTS6;;NXT.OQ;ADTV_3M_EUR;204982065.975662;3/18/2024
US3W0L;NUVALENT A;US6707031075;BMVBZD3;;NUVL.OQ;ADTV_3M_EUR;29662989.1436871;3/18/2024
US3W1M;PLIANT THERAPEUTICS;US7291391057;BMDWW66;;PLRX.OQ;ADTV_3M_EUR;6488412.80461195;3/18/2024
US3W3O;PORTILLO S A;US73642K1060;BNV0RN1;;PTLO.OQ;ADTV_3M_EUR;11044254.0963694;3/18/2024
US3W5Q;ROCKET LAB USA;US7731221062;BM8Z538;;RKLB.OQ;ADTV_3M_EUR;41728625.7183651;3/18/2024
US3W6R;RYERSON HOLDING;US7837541041;B3TPPZ6;;RYI.N;ADTV_3M_EUR;6576604.97612126;3/18/2024
US3W7S;SAMSARA A;US79589L1061;BPK3058;;IOT.N;ADTV_3M_EUR;116391891.877216;3/18/2024
US3W8T;SEADRILL (NYS);BMG7997W1029;BNTBRX6;;SDRL.N;ADTV_3M_EUR;31355175.0901339;3/18/2024
US3W9U;SITIO ROYALTIES A;US82983N1081;BMF9G85;;STR.N;ADTV_3M_EUR;10527762.3891632;3/18/2024
US3WBW;THE VITA COCO COMPANY;US92846Q1076;BMHRMK1;;COCO.OQ;ADTV_3M_EUR;15955914.6828414;3/18/2024
US3WCX;TRANSMEDICS GROUP;US89377M1099;BK6TM04;;TMDX.OQ;ADTV_3M_EUR;44750653.9389462;3/18/2024
US3WDY;UFP TECHNOLOGIES;US9026731029;2908652;;UFPT.OQ;ADTV_3M_EUR;10049234.2428341;3/18/2024
US3WEZ;VICTORY CAPITAL HOLDINGS A;US92645B1035;BFYVKR0;;VCTR.OQ;ADTV_3M_EUR;11718094.8632941;3/18/2024
US3WF0;ZETA GLOBAL HOLDINGS A;US98956A1051;BN0TQF4;;ZETA.N;ADTV_3M_EUR;12005220.0006531;3/18/2024
US3WG1;CNH Industrial NV;NL0010545661;BDX85Z1;;CNHI.N;ADTV_3M_EUR;144229904.302527;3/18/2024
VN301M;SAIGON VRG INVESTMENT CORPORATION;VN000000SIP7;BKBDP80;;SIP.HM;ADTV_3M_EUR;876542.871781952;3/18/2024
CN0019;JIG.BIOPERFECTUS TECHS. 'A' (CCS);CNE1000055B2;BP91NX2;;688399.SH;ADTV_3M_EUR;5109046.57495112;3/18/2024
CN00B0;AVIC (CHENGDU) UAS 'A' (CCS);CNE100005QG7;BNTXRV0;;688297.SH;ADTV_3M_EUR;16299918.234986;3/18/2024
CN00H5;SIGLENT TECHNOLOGIES 'A' (CCS);CNE100004Z63;BNHNC62;;688112.SH;ADTV_3M_EUR;5263204.03987313;3/18/2024
CN00S9;CHIN.STHN.PWR.GRID TECH. 'A' (CCS);CNE1000055Q0;BNHPMC4;;688248.SH;ADTV_3M_EUR;16044142.7955781;3/18/2024
CN00W9;CHENGDU KSW TECHNOLOGIES 'A' (CCS);CNE100005R54;BNHPMS0;;688283.SH;ADTV_3M_EUR;4312078.77594637;3/18/2024
CN00Y8;GEMPHARMATECH 'A' (CCS);CNE100005964;BND9RF8;;688046.SH;ADTV_3M_EUR;6827110.00707858;3/18/2024
CN02R2;SHN.URB.TRAN.PLAN. CZ. 'A' (CCS);CNE100004YF6;BRS77G6;;301091.ZK;ADTV_3M_EUR;28135627.8164726;3/18/2024
CN04Q5;PRIMARIUS TECHNOLOGIES 'A' (CCS);CNE1000055M9;BNHPM24;;688206.SH;ADTV_3M_EUR;4904480.89504481;3/18/2024
CN08L1;SHANGHAI AWINIC TECHNOLOGY 'A' (CCS);CNE1000050N8;BNHPPS1;;688798.SH;ADTV_3M_EUR;13749709.4728673;3/18/2024
CN0S39;ZHONGHONG PULIN MEDICAL PRODUCTS 'A' (CCS);CNE100004KR0;BP91N54;;300981.ZK;ADTV_3M_EUR;6582277.28234622;3/18/2024
CN1007;ANHUI HUAREN HEALTH PHARMACEUTICAL 'A' (CCS);CNE100005YT4;BKS92J1;;301408.ZK;ADTV_3M_EUR;5377318.77031137;3/18/2024
CN1079;LINKAGE SOFTWARE 'A' (CCS);CNE100004058;BQWRK66;;688588.SH;ADTV_3M_EUR;5036932.66423821;3/18/2024
CN1089;APT MEDICAL 'A' (CCS);CNE100004C45;BNHPNT8;;688617.SH;ADTV_3M_EUR;21072454.2621697;3/18/2024
CN10Q4;SHANGHAI MICURX PHARMACEUTICAL 'A' (CCS);CNE100005PX4;BN4P5W8;;688373.SH;ADTV_3M_EUR;5044951.35120981;3/18/2024
CN13S0;YANTAI ZHENGHAI BIO-TECH 'A' (CCS);CNE100002NZ1;BMTCW82;;300653.ZK;ADTV_3M_EUR;6485803.48713352;3/18/2024
CN14J2;BGI GENOMICS 'A' (CCS);CNE100003449;BFY8H58;;300676.ZK;ADTV_3M_EUR;16680574.5560278;3/18/2024
CN1637;WUXI LEAD INTEL. EQU.'A' (CCS);CNE100001ZF9;BD6QWJ5;;300450.ZK;ADTV_3M_EUR;74808325.4397313;3/18/2024
CN1935;CCT.FABOLOGY MICROELS. EQU.'A' (CCS);CNE100005360;BNHPNX2;;688630.SH;ADTV_3M_EUR;12873285.1032651;3/18/2024
CN2165;LIAONING XINDE NEW MATERIAL TECH GROUP 'A' (CCS);CNE100005LF0;BNHSQS7;;301349.ZK;ADTV_3M_EUR;7767723.5278285;3/18/2024
CN2497;KSEC INTELLIGENT TECHNOLOGY 'A' (CCS);CNE1000062S2;BRS77N3;;301311.ZK;ADTV_3M_EUR;24074943.0591245;3/18/2024
CN24Q0;WUXI CHIPOWN MICRO- ELECTRONICS 'A' (CCS);CNE1000041P2;BNHPN98;;688508.SH;ADTV_3M_EUR;7590117.8597371;3/18/2024
CN24Z2;HANGZHOU RAYCLOUD TECHNOLOGY 'A' (CCS);CNE100004082;BQWRK22;;688365.SH;ADTV_3M_EUR;9020544.26804624;3/18/2024
CN28C3;CHONGQING MILLISON TECHNOLOGIES 'A' (CCS);CNE1000061Y2;BRS77M2;;301307.ZK;ADTV_3M_EUR;13795319.7494447;3/18/2024
CN30Q8;HANGZHOU CHANG CHUAN TECH.'A' (CCS);CNE100002Q09;BMTCW71;;300604.ZK;ADTV_3M_EUR;46127195.1773212;3/18/2024
CN33D4;KINGCHEM (LIAONING) LIFE SCIENCE 'A' (CCS);CNE1000066M6;BN4P595;;301509.ZK;ADTV_3M_EUR;24739173.6700931;3/18/2024
CN33P6;FORTIOR TECHNOLOGY(SHENZHEN) 'A' (CCS);CNE1000059B4;BNDKPH9;;688279.SH;ADTV_3M_EUR;9242690.1243139;3/18/2024
CN3742;HANGZHOU HONGHUA DIGITAL TECHNOLOGY 'A' (CCS);CNE100004PD9;BNHPPR0;;688789.SH;ADTV_3M_EUR;8996069.8521297;3/18/2024
CN3973;HANGZHOU ALLTEST BIOTECH 'A' (CCS);CNE1000053G6;BNHPNR6;;688606.SH;ADTV_3M_EUR;3263072.61796319;3/18/2024
CN40M6;JIG.SIDIKE NMTS. S&T.'A' (CCS);CNE100003QY5;BL6CRM7;;300806.ZK;ADTV_3M_EUR;9969686.05646395;3/18/2024
CN4128;NATIONS TECHNOLOGIES 'A' (CCS);CNE100000NT8;BD5C8Q3;;300077.ZK;ADTV_3M_EUR;15794995.3159888;3/18/2024
CN42S3;CSG SMRT.SCTC.'A' (CCS);CNE100001369;BD5C8Z2;;300222.ZK;ADTV_3M_EUR;11897999.52514;3/18/2024
CN45T1;ZHEJ.SONGYUAN AUTV. STY. SYS.'A' (CCS);CNE100004843;BNHPRV8;;300893.ZK;ADTV_3M_EUR;5719550.17577826;3/18/2024
CN48V5;SUZHOU NOVOSENSE MICROELECTRONICS 'A' (CCS);CNE100005972;BNDKP68;;688052.SH;ADTV_3M_EUR;25086600.7899652;3/18/2024
CN51K8;DIZAL (JIANGSU) PHARMACEUTICAL 'A' (CCS);CNE1000055W8;BNHNCZ1;;688192.SH;ADTV_3M_EUR;10632646.3693408;3/18/2024
CN5281;SHANGHAI GUAO ELT.TECH. 'A' (CCS);CNE100002D61;BRS7722;;300551.ZK;ADTV_3M_EUR;27658227.483811;3/18/2024
CN52D7;WEIHAI GUANGWEI COMPOSITES 'A' (CCS);CNE1000034T9;BFY8H81;;300699.ZK;ADTV_3M_EUR;48930487.6118993;3/18/2024
CN5396;SHENYANG FORTUNE PRECISION EQUIPMENT 'A' (CCS);CNE100005NX9;BS28Y94;;688409.SH;ADTV_3M_EUR;14707761.038901;3/18/2024
CN55B8;HINOVA PHARMACEUTICALS 'A' (CCS);CNE1000059F5;BNDKPL3;;688302.SH;ADTV_3M_EUR;3663859.93817175;3/18/2024
CN56J3;AMOY DIAGNOSTICS 'A' (CCS);CNE1000034D3;BFY8H70;;300685.ZK;ADTV_3M_EUR;10199846.585282;3/18/2024
CN58D4;BEIJING SEEYON INTERNET SOFTWARE 'A' (CCS);CNE100003NW6;BNHPN43;;688369.SH;ADTV_3M_EUR;9751188.17891898;3/18/2024
CN59R7;XIAMEN CHANGELIGHT 'A' (CCS);CNE100000SG4;BFCCQR7;;300102.ZK;ADTV_3M_EUR;13597350.3821438;3/18/2024
CN61R3;GREENWORKS (JIANGSU) 'A' (CCS);CNE100005YP2;BKS7GP9;;301260.ZK;ADTV_3M_EUR;8261062.17897544;3/18/2024
CN65P3;SHENZHEN CHINA MICRO SEMICON 'A' (CCS);CNE1000068B5;BN4P5X9;;688380.SH;ADTV_3M_EUR;5787695.78437302;3/18/2024
CN6637;HANGZHOU BIOTEST BIOTECH 'A' (CCS);CNE1000050H0;BNHPPL4;;688767.SH;ADTV_3M_EUR;1953504.04801184;3/18/2024
CN69K6;HC SEMITEK 'A' (CCS);CNE100001DV3;BFCCQT9;;300323.ZK;ADTV_3M_EUR;10254796.9630253;3/18/2024
CN72T3;QI AN XIN TECHNOLOGY GROUP 'A' (CCS);CNE1000041K3;BNHPNK9;;688561.SH;ADTV_3M_EUR;15672791.0802032;3/18/2024
CN7400;SHANDONG JINCHENG PHARMACEUTICAL GROUP ' (CCS);CNE100001500;BJCX3Q6;;300233.ZK;ADTV_3M_EUR;8299561.88596271;3/18/2024
CN7506;BEIJING FOYOU PHARMA 'A' (CCS);CNE100005QF9;BNTXRN2;;601089.SH;ADTV_3M_EUR;7619976.2596695;3/18/2024
CN7582;CICT MOBL.COMM. TECH.'A' (CCS);CNE100005P31;BRBTV89;;688387.SH;ADTV_3M_EUR;10154000.0913932;3/18/2024
CN78W1;ZHEJIANG NARADA PWR.SCE. 'A' (CCS);CNE100000NC4;BD5C7F5;;300068.ZK;ADTV_3M_EUR;37038847.7762985;3/18/2024
CN79R5;GALAXYCORE 'A' (CCS);CNE100004PM0;BNHPPG9;;688728.SH;ADTV_3M_EUR;19742184.7706876;3/18/2024
CN8084;SHENZHEN ZESUM TECHNOLOGY 'A' (CCS);CNE100006509;BRF32V7;;301486.ZK;ADTV_3M_EUR;14094717.9005274;3/18/2024
CN8520;SUN.GUOJIAN PHARM. (SHANGHAI) 'A' (CCS);CNE1000062X2;BQWRK11;;688336.SH;ADTV_3M_EUR;6770770.44238596;3/18/2024
CN88K3;PIOTECH 'A' (CCS);CNE100005998;BNDKP79;;688072.SH;ADTV_3M_EUR;52205481.751174;3/18/2024
CN92M1;ZHENGZHOU COAL INDUSTRY & ELEC.PWR.'A' (CCS);CNE000000TS8;BP3RHS9;;600121.SH;ADTV_3M_EUR;15685523.8614851;3/18/2024
CN92S1;BEJ.PIESAT ITECH. 'A' (CCS);CNE100003M69;BK71D28;;688066.SH;ADTV_3M_EUR;25482807.3547601;3/18/2024
CN9465;GREAT MICROWAVE TECHNOLOGY 'A' (CCS);CNE100005R88;BNHPMN5;;688270.SH;ADTV_3M_EUR;21086981.2910507;3/18/2024
CN95T1;Fj Longking 'A' (CCS);CNE0000016G5;BP3R916;;600388.SH;ADTV_3M_EUR;14782267.3333412;3/18/2024
CNE5O6;SUNWODA ELECTRONIC 'A' (CCS);CNE100001260;BD5CCV6;;300207.ZK;ADTV_3M_EUR;45762730.1166349;3/18/2024
CNE5P7;CHINA HARZONE INDUSTRY 'A' (CCS);CNE100002CH2;BD6V5D5;;300527.ZK;ADTV_3M_EUR;9587728.11283212;3/18/2024
CNE5Q8;KONFOONG MATERIALS INTL. 'A' (CCS);CNE100002NL1;BFCCR52;;300666.ZK;ADTV_3M_EUR;22981153.2960268;3/18/2024
CNE5R9;HANGZHOU ONECHANCE TECH 'A' (CCS);CNE100003N92;BK717H1;;300792.ZK;ADTV_3M_EUR;11697560.2718064;3/18/2024
CNE5SA;SHENZHEN CHIPSCREEN BIOSCIENCES 'A' (CCS);CNE100003LW0;BK71BS0;;688321.SH;ADTV_3M_EUR;9389168.53369115;3/18/2024
CNE5TB;SHAI.FRIENDESS ELTN. TECH.'A' (CCS);CNE100003LY6;BK71BV3;;688188.SH;ADTV_3M_EUR;21876795.7894911;3/18/2024
CNE5UC;SZH.HARMONTRONICS ATMTN. TECH.'A' (CCS);CNE100003M93;BK71D51;;688022.SH;ADTV_3M_EUR;6495876.52635352;3/18/2024
CNE5VD;SUZHOU HYC TECHNOLOGY 'A' (CCS);CNE100003MZ1;BK71FK0;;688001.SH;ADTV_3M_EUR;6301872.98954502;3/18/2024
CNE5WE;XI AN BRIGHT LASER TECHNOLOGIES 'A' (CCS);CNE100003N19;BK71FM2;;688333.SH;ADTV_3M_EUR;21185783.9762427;3/18/2024
CNE5XF;CHENGDU JIAFAANTAI EDUCATION TECHNOLOGY (CCS);CNE100002DF4;BL5P4L5;;300559.ZK;ADTV_3M_EUR;19157560.7041347;3/18/2024
CNE5YG;RIANLON 'A' (CCS);CNE100002MQ2;BL61LW2;;300596.ZK;ADTV_3M_EUR;9819700.30980337;3/18/2024
CNE5ZH;ZHEJIANG TIANYU PHARMACEUTICAL 'A' (CCS);CNE1000034X1;BL61W74;;300702.ZK;ADTV_3M_EUR;5380141.57419006;3/18/2024
CNE60J;HIECISE PRECISION EQUIPMENT 'A' (CCS);CNE100003R15;BL58LH9;;300809.ZK;ADTV_3M_EUR;25823077.2520032;3/18/2024
CNE61K;ZHEJIANG MEORIENT COMMERCE&EXHIBITION 'A (CCS);CNE100003QN8;BL58M21;;300795.ZK;ADTV_3M_EUR;6281894.05750665;3/18/2024
CNE62L;SIASUN ROBOT & ATMTN.'A' (CCS);CNE100000GH7;BD5CNQ8;;300024.ZK;ADTV_3M_EUR;50235343.0322686;3/18/2024
CNE63M;FUJIAN BOSS SOFTWARE 'A' (CCS);CNE100002CG4;BMTCW26;;300525.ZK;ADTV_3M_EUR;14220241.1539493;3/18/2024
CNE64N;HUBEI HUITIAN NEW MATERIALS 'A' (CCS);CNE100000JX8;BNHPQN3;;300041.ZK;ADTV_3M_EUR;10690588.4537626;3/18/2024
CNE65O;BEIJING CERT.AUTHORITY 'A' (CCS);CNE100002DZ2;BMTCW59;;300579.ZK;ADTV_3M_EUR;8180758.87196707;3/18/2024
CNE66P;BEIJING CAREER INTL.'A' (CCS);CNE100002NJ5;BMTCWC6;;300662.ZK;ADTV_3M_EUR;8813106.20517771;3/18/2024
CNE67Q;BEIJING INFOSEC TECHNOLOGIES 'A' (CCS);CNE1000052Q7;BNHPM13;;688201.SH;ADTV_3M_EUR;7617598.61769352;3/18/2024
CNE68R;HENAN XINDAXIN MATS.'A' (CCS);CNE100000QK0;BMVB522;;300080.ZK;ADTV_3M_EUR;5414030.68471955;3/18/2024
CNE69S;CHANGCHUN BCHT BIOTECHNOLOGY 'A' (CCS);CNE100005XY6;BNHPMP7;;688276.SH;ADTV_3M_EUR;11584976.218522;3/18/2024
CNE6AT;GUANGDONG EAST POWER 'A' (CCS);CNE100001RT7;BD5LZX6;;300376.ZK;ADTV_3M_EUR;12941391.1269091;3/18/2024
CNE6BU;FOCUSLIGHT TECHNOLOGIES 'A' (CCS);CNE100005XV2;BNHNCJ5;;688167.SH;ADTV_3M_EUR;27250717.9508391;3/18/2024
CNE6CV;DBAPPSECURITY 'A' (CCS);CNE100003NT2;BMF7P37;;688023.SH;ADTV_3M_EUR;18090257.5684338;3/18/2024
CNE6DW;XIAN TIAN HE DFS.TECH. 'A' (CCS);CNE100001XT5;BD5M045;;300397.ZK;ADTV_3M_EUR;10477113.169281;3/18/2024
CNE6EX;DIGIWIN SOFTWARE 'A' (CCS);CNE100001RR1;BD5M0C3;;300378.ZK;ADTV_3M_EUR;24840287.6473011;3/18/2024
CNE6FY;NJIN.DEVELOP ADVD. MNFG. 'A' (CCS);CNE100004249;BNHPN54;;688377.SH;ADTV_3M_EUR;5467464.38190796;3/18/2024
CNE6GZ;SHANGHAI YIZHONG PHARMACEUTICAL 'A' (CCS);CNE1000050F4;BNHNBY3;;688091.SH;ADTV_3M_EUR;10801837.9614949;3/18/2024
CNE6H0;HICONICS ECO EN.TECH.'A' (CCS);CNE100000KH9;BD73MY0;;300048.ZK;ADTV_3M_EUR;4730097.4641958;3/18/2024
CNE6I1;DOSILICON 'A' (CCS);CNE1000055X6;BNHNC51;;688110.SH;ADTV_3M_EUR;27323293.4448451;3/18/2024
CNE6J2;JINKO SOLAR 'A' (CCS);CNE100005R96;BNHPM68;;688223.SH;ADTV_3M_EUR;54423360.8147653;3/18/2024
CNE6K3;GUOTAI EPOINT SOFTWARE 'A' (CCS);CNE100004ZF3;BNHPM79;;688232.SH;ADTV_3M_EUR;6711968.32689337;3/18/2024
CNE6L4;SANFENG INTELLIGENT EQUIPMENT GROUP 'A' (CCS);CNE100001963;BD5LV27;;300276.ZK;ADTV_3M_EUR;29446711.2515443;3/18/2024
CNE6M5;FOSHAN BLUE ROCKET ELECTRONICS 'A' (CCS);CNE1000066C7;BN4P4V0;;301348.ZK;ADTV_3M_EUR;21315610.5254549;3/18/2024
CNE6N6;HARBIN FUERJIA TECHNOLOGY 'A' (CCS);CNE1000066F0;BN4P4Y3;;301371.ZK;ADTV_3M_EUR;9752521.69695253;3/18/2024
CNE6O7;SUZHOU ZELGEN BIOPHARMACEUTICALS 'A' (CCS);CNE100003RP1;BNHPMJ1;;688266.SH;ADTV_3M_EUR;15099733.045757;3/18/2024
CNE6P8;BEIJING HAOHAN DATA TECHNOLOGY 'A' (CCS);CNE1000068C3;BN4P5K6;;688292.SH;ADTV_3M_EUR;10879686.1783666;3/18/2024
CNE6Q9;KEDE NUMERICAL CONTROL 'A' (CCS);CNE100004P81;BNHPMW4;;688305.SH;ADTV_3M_EUR;9881584.94963672;3/18/2024
CNE6RA;SHANGHAI GENTECH 'A' (CCS);CNE1000043Q6;BNHPNP4;;688596.SH;ADTV_3M_EUR;14978084.4320564;3/18/2024
CNE6SB;BIDE PHARMATECH 'A' (CCS);CNE100005NV3;BS28Y49;;688073.SH;ADTV_3M_EUR;6013632.94804337;3/18/2024
CNE6TC;HUBEI WANRUN NEW ENERGY TECHNOLOGY 'A' (CCS);CNE100005NY7;BS28Y61;;688275.SH;ADTV_3M_EUR;3548971.61031229;3/18/2024
CNE6UD;SHANGHAI V-TEST SEMICONDUCTOR TECH 'A' (CCS);CNE100005NK6;BS28Y83;;688372.SH;ADTV_3M_EUR;10617179.9759961;3/18/2024
CNE6VE;TRANSWARP TECH. (SHANGHAI) 'A' (CCS);CNE100005NQ3;BS28Y27;;688031.SH;ADTV_3M_EUR;23163194.2786532;3/18/2024
CNE6WF;AMLOGIC (SHANGHAI) 'A' (CCS);CNE100003LZ3;BK71BW4;;688099.SH;ADTV_3M_EUR;28195349.929756;3/18/2024
CNE6XG;WSTN. SUPERCONDUCTING A (CCS);CNE100003MF3;BK71F00;;688122.SH;ADTV_3M_EUR;36752734.1123099;3/18/2024
CNE6YH;ARCSOFT 'A' (CCS);CNE100003MH9;BK71F22;;688088.SH;ADTV_3M_EUR;32394930.3698671;3/18/2024
CNE6ZI;ANJI MICROELS.TECH. (SHANGHAI) 'A' (CCS);CNE100003ML1;BK71F55;;688019.SH;ADTV_3M_EUR;24196080.2156233;3/18/2024
CNE70K;MONTAGE TECHNOLOGY 'A' (CCS);CNE100003MN7;BK71F77;;688008.SH;ADTV_3M_EUR;76141106.1180458;3/18/2024
CNE71L;APPOTRONICS 'A' (CCS);CNE100003MQ0;BK71F99;;688007.SH;ADTV_3M_EUR;16967257.516112;3/18/2024
CNE72M;ESPRESSIF SYSTEMS (SHANGHAI) 'A' (CCS);CNE100003MR8;BK71FB1;;688018.SH;ADTV_3M_EUR;13859961.321305;3/18/2024
CNE73N;SUZHOU TZTEK TECHNOLOGY 'A' (CCS);CNE100003MY4;BK71FJ9;;688003.SH;ADTV_3M_EUR;7441484.89509607;3/18/2024
CNE74O;SUZHOU TFC OPTC.COMM.'A' (CCS);CNE100001XQ1;BL5P4J3;;300394.ZK;ADTV_3M_EUR;238736053.375373;3/18/2024
CNE75P;SUZHOU MAXWELL TECHNOLOGIES 'A' (CCS);CNE100003FS0;BL61W96;;300751.ZK;ADTV_3M_EUR;50443571.0366884;3/18/2024
CNE76Q;VATS LQR.CHSRE.MAN. JST. 'A' (CCS);CNE100003JR4;BL61WB8;;300755.ZK;ADTV_3M_EUR;5303067.47039451;3/18/2024
CNE77R;JUSHRI TECHNOLOGIES 'A' (CCS);CNE100003JY0;BL61WC9;;300762.ZK;ADTV_3M_EUR;43385093.2565134;3/18/2024
CNE78S;EIT ENVIRONMENTAL DEVELOPMENT GROUP 'A' (CCS);CNE100003S97;BL58LG8;;300815.ZK;ADTV_3M_EUR;6691628.93723777;3/18/2024
CNE79T;BEJ.CPS.TCHDEV.'A' (CCS);CNE000001QQ6;BL58M54;;300803.ZK;ADTV_3M_EUR;70891783.6269186;3/18/2024
CNE7AU;SHANDONG TAIHE TECHNOLOGIES 'A' (CCS);CNE100003QV1;BL6CL14;;300801.ZK;ADTV_3M_EUR;5045955.90699037;3/18/2024
CNE7BV;BEJ.AEROS.SHENZHOU INTEQ.TECH.'A' (CCS);CNE100001ZK9;BMTCVQ3;;300455.ZK;ADTV_3M_EUR;15646127.1316737;3/18/2024
CNE7CW;XIM.HONGXIN ELTN. TGP. 'A' (CCS);CNE100002NW8;BMTCW93;;300657.ZK;ADTV_3M_EUR;42123662.1132996;3/18/2024
CNE7DX;CANSINO BIOLOGICS 'A' (CCS);CNE100004BM0;BMD9JD3;;688185.SH;ADTV_3M_EUR;11023977.2108187;3/18/2024
CNE7EY;BEJ.BOHUI INNVN. BIOTECH.GP.'A' (CCS);CNE000001QR4;BMQBTF8;;300318.ZK;ADTV_3M_EUR;4908837.20581622;3/18/2024
CNE7FZ;BROADEX TECH.'A' (CCS);CNE100002D38;BMQBTH0;;300548.ZK;ADTV_3M_EUR;59967415.394978;3/18/2024
CNE7G0;GUANGDONG HYBRIBIO BIOT. 'A' (CCS);CNE100002N51;BMQBTJ2;;300639.ZK;ADTV_3M_EUR;5325518.09880596;3/18/2024
CNE7H1;QUAKESAFE TECHNOLOGIES 'A' (CCS);CNE100003K20;BMQBTR0;;300767.ZK;ADTV_3M_EUR;10797505.1221862;3/18/2024
CNE7I2;SHAI.HUACE NAV.TECH.'A' (CCS);CNE100002PD3;BMQBTZ8;;300627.ZK;ADTV_3M_EUR;16034089.3042056;3/18/2024
CNE7J3;TROY INFORMATION TECHNOLOGY 'A' (CCS);CNE100001RX9;BMQBV29;;300366.ZK;ADTV_3M_EUR;42987621.6768113;3/18/2024
CNE7K4;SHAI.HAOHAI BILG. TECH. 'A' (CCS);CNE100003NX4;BLCD7D5;;688366.SH;ADTV_3M_EUR;6359502.9274416;3/18/2024
CNE7L5;WINALL HI-TECH SEED 'A' (CCS);CNE100000QN4;BN6RVM4;;300087.ZK;ADTV_3M_EUR;13084613.4372667;3/18/2024
CNE7M6;FUNSHINE CULTURE GROUP 'A' (CCS);CNE100004744;BNR4MP4;;300860.ZK;ADTV_3M_EUR;10855075.0322465;3/18/2024
CNE7N7;YANGLING METRON NEW MATERIAL 'A' (CCS);CNE100004751;BNR4MQ5;;300861.ZK;ADTV_3M_EUR;22005399.7367201;3/18/2024
